timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741748984374,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748984392,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748984410,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,1
1741748984428,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,17,0,0
1741748984445,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,1
1741748984463,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748984482,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748984500,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,1
1741748984518,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,1
1741748984536,29,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,29,0,0
1741748984565,28,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,28,0,0
1741748984595,20,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,20,0,0
1741748984615,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748984633,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748984651,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,17,0,0
1741748984668,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,1
1741748984687,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,17,0,0
1741748984704,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,1
1741748984722,19,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,19,0,0
1741748984741,56,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,56,0,0
1741748984797,20,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,20,0,1
1741748984817,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,17,0,0
1741748984834,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748984852,17,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,17,0,0
1741748984869,19,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,19,0,1
1741748984888,22,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,22,0,1
1741748984910,22,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,22,0,0
1741748984932,19,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,19,0,0
1741748984951,19,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,19,0,1
1741748984970,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,0
1741748984988,20,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,20,0,0
1741748985008,18,HTTP Request,200,OK,Thread Group 1-1,text,true,,2779,190,1,1,http://127.0.0.1:8000/bbs/boards/,18,0,1
